vid_id,frame_order,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,exercise
226,144,34.32319,100.31151,23.057613,172.36378,176.70734,156.73718,160.43878,push_up
226,145,33.00189,102.208984,23.864588,172.42914,177.15475,155.76967,157.98035,push_up
226,146,36.66382,97.906456,21.242455,172.2901,177.72891,162.93227,149.63705,push_up
226,147,36.32817,97.863625,21.542398,171.70795,177.32408,159.7868,146.73596,push_up
226,148,33.88037,100.91859,25.27572,170.20123,176.77911,159.06096,149.29785,push_up
226,149,34.996906,102.95472,28.289997,170.04631,176.35277,155.24895,146.68489,push_up
226,150,33.304832,98.82185,28.759527,169.79337,176.93343,158.35762,137.35912,push_up
226,151,31.886562,94.73497,26.877321,169.15358,177.27904,157.85158,138.1484,push_up
226,152,30.903917,92.56624,26.523954,168.61618,176.48418,158.984,133.39532,push_up
226,153,32.058933,86.719444,25.782152,170.02122,178.2404,161.04236,123.346886,push_up
226,154,33.246407,83.62431,24.4017,169.8995,176.90433,161.66081,123.91952,push_up
226,155,32.373234,68.336105,31.00763,168.33643,175.83011,161.38725,125.29909,push_up
226,156,34.359795,70.043945,28.462303,169.18292,177.5236,160.82834,118.25136,push_up
226,157,39.61688,69.216194,25.16434,168.95782,177.3408,163.24571,118.477905,push_up
226,158,39.552925,54.79181,31.223381,170.53308,177.31015,158.64163,117.80055,push_up
226,159,41.264397,55.72671,25.820875,170.43967,177.8099,157.06001,112.50773,push_up
226,160,42.3751,52.858707,27.406523,170.37178,178.12007,149.4857,108.11714,push_up
226,161,35.22819,54.401646,30.356867,171.58951,179.26537,150.80849,102.29068,push_up
226,162,34.954433,55.417427,28.221645,171.95776,177.91267,154.80257,97.89709,push_up
226,163,32.88081,57.025856,27.031898,170.7121,177.20648,154.63234,92.25099,push_up
226,164,31.205187,53.800583,25.556652,172.84929,177.30571,152.66081,97.13685,push_up
226,165,35.41716,52.45366,28.721302,171.92787,177.55943,155.15775,96.12613,push_up
226,166,32.95968,61.695045,26.982218,172.59995,177.2915,152.29378,89.61165,push_up
226,167,27.309597,56.914772,25.98586,171.88632,176.48697,151.03447,96.553505,push_up
226,168,28.109379,45.26473,25.625113,173.67563,177.71466,151.75249,100.68587,push_up
226,169,31.893091,45.943974,27.378881,172.19815,178.23796,149.1281,95.046814,push_up
226,170,31.10546,42.412273,29.39131,171.7651,177.4648,142.06639,99.12153,push_up
226,171,30.086185,42.959892,28.517225,173.00203,177.75822,143.25897,100.80102,push_up
226,172,29.01582,38.77434,28.27616,171.35873,177.12614,141.19656,101.15214,push_up
226,173,29.76519,43.486053,30.103323,171.8749,177.55334,147.67653,95.867165,push_up
226,174,28.158585,41.180096,28.7322,171.99086,175.80295,143.74019,97.91474,push_up
226,175,28.29396,38.345554,29.37228,172.14433,176.4708,144.85274,101.74456,push_up
226,176,28.163591,37.647125,30.233278,172.22183,176.48274,144.49155,101.05651,push_up
226,177,27.714272,41.390495,29.518562,171.08409,176.78099,151.13521,97.90052,push_up
226,178,27.67345,41.075424,30.217049,171.12027,176.81856,151.56012,98.65643,push_up
226,179,28.818237,37.544785,31.261911,171.94803,177.13841,146.20374,97.045525,push_up
226,180,29.635786,41.112804,33.642414,172.31877,177.09795,142.85715,97.50273,push_up
226,181,30.581081,44.40132,34.00541,172.97107,177.27737,144.34007,93.42966,push_up
226,182,30.754387,42.0709,35.20098,171.58046,178.40099,142.64969,98.39503,push_up
226,183,29.199587,49.084774,34.035316,171.13681,177.5624,145.5056,96.117905,push_up
226,184,31.654408,48.99327,33.564335,173.19144,177.6468,143.15019,97.4898,push_up
226,185,31.882017,51.98109,33.506485,171.95044,179.77705,144.26395,95.43689,push_up
226,186,31.716911,51.15271,31.771265,172.04295,178.9277,148.15999,100.26186,push_up
226,187,32.188137,54.63933,33.928627,171.50606,179.23024,153.73962,101.88601,push_up
226,188,32.128178,57.09739,34.580677,170.98251,176.4469,155.95012,102.39636,push_up
226,189,29.164398,54.778416,32.8236,171.76636,177.84142,154.11307,110.48279,push_up
226,190,40.47055,68.882835,32.662746,169.64084,176.67845,157.12593,110.80249,push_up
226,191,31.372772,72.84486,33.432472,170.3863,174.45012,156.85632,113.278114,push_up
226,192,32.831547,72.12028,32.93887,168.68678,174.82176,159.20589,117.237144,push_up
226,193,29.716959,87.484924,28.176931,171.44528,175.91624,161.15163,128.77663,push_up
226,194,30.148163,95.45195,24.185457,169.99744,174.28178,161.60045,131.03905,push_up
226,195,30.104979,109.41961,23.018867,170.915,174.54962,152.14632,139.48091,push_up
226,196,32.9064,98.28043,24.26151,169.34645,174.93059,160.3071,138.68848,push_up
226,197,26.601683,112.35058,26.164562,169.06758,176.66962,157.00717,147.50493,push_up
226,198,30.042326,109.36646,26.98869,170.12799,174.09557,156.02975,145.83258,push_up
226,199,32.587147,106.67443,26.99793,170.55081,174.92159,161.03218,152.47318,push_up
226,200,30.43547,102.7039,21.76304,169.41998,178.20844,161.80098,156.22473,push_up
226,201,35.349476,97.502945,22.35436,171.30997,176.16844,157.40129,160.73442,push_up
226,202,33.65464,103.86767,25.089268,170.76807,176.12004,157.22568,159.96033,push_up
226,203,37.14482,99.29601,25.37075,170.9991,175.33318,155.21727,167.00775,push_up
226,204,35.052692,97.66163,25.630713,170.7138,174.71468,153.66806,169.97437,push_up
226,205,34.28389,96.09981,26.426712,173.03496,174.8669,146.07388,170.39491,push_up
226,206,37.05589,98.63556,28.612617,170.27226,175.27054,142.98787,170.05002,push_up
226,207,39.538635,95.42301,30.819738,172.22443,174.36404,137.18701,171.28784,push_up
226,208,41.99544,94.252625,32.196255,171.5183,174.80505,141.95058,170.7691,push_up
226,209,39.81463,99.3726,30.563936,172.17494,174.10568,135.93292,173.30998,push_up
226,210,39.795143,98.25397,27.651882,172.0837,174.55377,139.1637,172.60712,push_up
226,211,40.099365,96.1493,27.576296,171.24446,174.59338,140.36375,171.38507,push_up
226,212,39.7495,94.23597,29.447771,170.29666,174.08946,139.75406,170.3899,push_up
226,213,42.474792,95.423615,28.630026,170.76453,175.03406,135.71175,171.00108,push_up
226,214,40.50278,94.174355,28.25342,172.09244,174.22765,128.90921,170.78166,push_up
226,215,43.02456,95.95415,28.141712,170.63412,175.68398,134.996,170.91377,push_up
226,216,42.65878,94.91402,25.720497,172.68364,175.6778,134.93817,170.42113,push_up
226,217,41.692978,96.92711,23.651634,172.23192,176.04517,136.22513,171.52426,push_up
226,218,40.92604,96.23525,26.799831,171.48512,175.16084,137.23581,171.42325,push_up
227,0,108.0802,70.0627,56.62579,141.10715,155.51167,152.14865,157.90108,push_up
227,1,103.47808,77.10361,65.90091,144.0422,152.54214,145.71312,129.6839,push_up
227,2,97.46101,77.25941,60.727005,144.0325,151.28,146.46089,120.63307,push_up
227,3,91.85898,77.637535,60.774117,136.92126,139.7466,142.92133,123.505196,push_up
227,4,92.44321,82.81724,63.489216,124.970245,129.9359,143.63254,123.37996,push_up
227,5,93.59077,81.22138,61.007103,134.41908,129.85631,144.40884,117.47147,push_up
227,6,92.40943,75.81704,60.11245,129.46007,117.92397,142.63303,114.97437,push_up
227,7,90.752975,80.73152,59.455387,137.9842,137.30815,150.24158,121.625336,push_up
227,8,81.865974,74.44634,66.04231,141.93677,145.98578,155.88377,126.21823,push_up
227,9,81.3987,63.97025,64.4853,143.67136,149.08043,154.8998,127.51751,push_up
227,10,81.219666,62.4336,63.47153,138.77835,145.84729,151.99834,121.81811,push_up
227,11,79.44956,68.7989,61.58663,136.09859,145.36382,153.6534,131.0254,push_up
227,12,82.12156,64.538895,64.34747,144.23483,147.85507,154.52608,124.33665,push_up
227,13,79.83658,72.34314,60.837708,126.821495,129.31065,158.43477,128.37126,push_up
227,14,81.80937,67.227684,59.23038,149.05748,149.6467,160.67682,122.605606,push_up
227,15,85.08476,73.200005,61.4606,153.45155,142.93393,161.35568,127.231255,push_up
227,16,89.2286,82.76076,67.59056,141.3061,139.68402,153.2187,128.6639,push_up
227,17,88.71272,72.56871,58.08653,139.5541,137.50285,151.71367,121.855446,push_up
227,18,92.06261,68.12146,62.482048,145.9916,150.0472,143.06038,124.1779,push_up
227,19,92.05928,64.316765,64.61604,150.83182,147.40413,140.29665,125.98548,push_up
227,20,95.39656,61.640118,59.76602,139.18529,142.91685,142.12825,131.86871,push_up
227,21,94.52498,69.17116,64.94477,144.2641,158.72578,142.40004,130.21313,push_up
227,22,93.56939,78.07859,66.17873,152.36243,159.99063,139.93504,111.23703,push_up
227,23,91.53111,79.0787,65.32072,152.65686,165.79245,139.39882,110.42963,push_up
227,24,94.82981,87.75781,73.01019,132.32771,142.72466,131.53705,104.835,push_up
227,30,58.816895,76.48234,87.49614,173.30586,134.6932,111.81357,150.11969,push_up
227,32,107.60486,71.638336,66.73448,142.13472,156.48709,143.05516,153.38135,push_up
227,33,103.30454,77.4502,61.517025,150.21107,161.85777,128.41315,129.11682,push_up
227,34,98.8254,84.51301,63.326794,142.28415,158.11847,135.23138,126.88943,push_up
227,35,97.5857,81.54163,63.061836,148.46045,157.17331,133.98563,124.87066,push_up
227,36,99.11207,73.08155,63.820118,149.11774,158.95882,139.483,120.58119,push_up
227,37,97.624245,83.40726,72.14208,139.61807,152.69049,138.48825,112.58581,push_up
227,38,86.1221,83.39711,93.96523,121.720825,156.6871,138.00414,122.24456,push_up
227,39,78.30105,80.46614,84.901344,92.1508,116.11602,141.17952,126.80879,push_up
227,40,92.865685,69.133484,54.380066,136.54822,133.91367,136.89642,120.12026,push_up
227,41,91.26303,79.83678,64.054085,132.28926,133.60646,143.6614,118.311356,push_up
227,42,92.68696,66.2949,62.055912,132.65544,122.99733,137.13574,126.19822,push_up
227,43,82.00787,68.27288,60.980083,130.18167,137.16164,145.52292,128.22943,push_up
227,44,79.812965,78.05106,53.768272,115.472496,114.79766,152.59534,139.58136,push_up
227,45,80.17299,68.616394,59.00917,125.590645,128.5909,154.59204,130.61072,push_up
227,46,81.175865,61.09589,60.59913,137.30098,142.43135,148.51813,128.44562,push_up
227,47,80.42377,68.68911,60.533607,137.78212,146.79884,154.33142,135.51692,push_up
227,48,78.21777,73.68521,55.640854,125.87305,126.298195,153.33694,132.60426,push_up
227,49,83.31146,79.67583,58.543507,132.58633,145.39565,150.98993,125.11421,push_up
227,50,87.685844,82.359764,61.489975,128.73213,133.05647,147.02847,121.52853,push_up
227,51,87.0696,81.063095,53.664894,135.86566,130.34651,150.13391,124.82289,push_up
227,52,90.98514,67.44828,50.62879,147.40434,143.20018,143.4472,117.054695,push_up
227,53,89.00661,60.630234,58.985523,147.20866,143.8867,138.18605,118.01202,push_up
227,54,88.82624,79.9157,60.129936,143.79588,154.21294,142.03133,133.62895,push_up
227,55,93.006775,81.08349,54.89225,147.69168,157.96771,144.62347,127.82592,push_up
227,56,92.43138,87.59893,65.013535,144.04031,156.04773,140.21373,124.474236,push_up
227,57,96.04735,82.762856,65.862526,149.8363,155.44978,137.28046,122.78761,push_up
227,58,94.98381,81.55673,72.158264,146.70747,164.12898,133.73795,113.61105,push_up
227,68,105.422035,86.27336,63.532825,148.13292,157.192,138.34958,128.94066,push_up
227,69,98.19381,83.79531,65.66796,156.12738,159.77724,139.95387,121.89327,push_up
227,70,99.465485,82.183266,67.8946,150.62857,155.49135,146.24377,136.36763,push_up
227,71,95.89029,90.27703,68.11177,138.82982,153.86534,142.76103,127.28866,push_up
227,72,94.70549,66.51482,61.046494,132.72188,136.43687,137.88873,120.09503,push_up
227,73,90.652145,77.388626,66.947845,131.53452,130.49568,144.00427,124.81446,push_up
227,74,88.76709,88.11129,65.23169,121.25924,122.052315,144.39738,131.9102,push_up
227,75,85.76789,83.56476,58.17002,122.27513,116.72327,147.54224,134.53311,push_up
227,76,84.823395,82.39444,68.635506,97.37784,110.24434,145.88959,139.73265,push_up
227,77,84.86496,68.52402,60.81372,112.78778,117.01277,142.19536,135.95163,push_up
227,78,81.97162,68.68771,53.024883,113.00339,112.506424,144.65878,142.8257,push_up
227,79,84.588326,63.189655,57.657593,116.50024,112.5965,144.32428,133.77393,push_up
227,80,82.928345,70.15189,51.064854,121.7932,122.284355,148.26569,143.70323,push_up
227,81,82.27473,70.98508,52.705692,90.96938,88.33572,148.1271,140.31203,push_up
227,82,82.63245,69.92742,54.62914,104.93029,91.56837,149.33566,144.35718,push_up
227,83,81.98548,62.835587,49.771687,119.65003,118.60902,144.4509,138.96193,push_up
227,84,81.21233,64.99268,48.88238,121.03309,125.03918,145.87721,135.77159,push_up
227,85,81.72376,65.31835,52.413147,131.31265,141.98807,148.99727,132.76414,push_up
227,86,83.716064,81.0942,49.149952,117.50092,110.12365,146.0561,139.25159,push_up
227,87,86.12313,82.952194,54.89095,133.61258,125.659805,146.05785,123.31392,push_up
227,88,90.05063,53.86065,58.13559,147.27159,150.43384,141.76663,118.19751,push_up
227,89,99.11175,70.98015,66.657616,153.54146,159.07382,146.437,137.02214,push_up
227,90,94.4595,81.03255,66.57833,149.46022,162.70453,141.28528,129.61018,push_up
227,91,92.57163,87.303734,70.38234,150.11026,163.44884,137.68182,120.90089,push_up
227,92,98.33621,87.863716,66.362335,150.15929,163.91939,134.50993,119.87894,push_up
227,93,107.6281,85.15272,79.69959,154.36491,162.91667,131.3114,117.31973,push_up
227,100,95.05542,84.88972,71.47877,153.34525,164.78871,127.317505,112.11156,push_up
227,101,104.21571,84.52326,77.87749,155.14392,164.18124,128.0242,120.0248,push_up
227,102,101.76788,95.50084,78.227516,155.10062,164.77682,128.91864,125.86422,push_up
227,103,101.953545,87.1901,63.116585,147.77449,155.75223,140.53583,122.027306,push_up
227,104,101.037766,85.781044,63.220943,151.67633,157.55899,140.95055,120.21337,push_up
227,105,98.06692,86.20033,62.91164,156.3647,158.94402,143.78896,120.24408,push_up
227,106,97.2408,85.71382,64.9413,151.19771,153.79189,141.99904,123.48902,push_up
227,107,91.40938,87.79594,68.5785,150.36153,150.05458,138.05222,133.80327,push_up
227,108,91.56952,90.94358,63.21321,134.39026,129.02022,140.18478,130.30554,push_up
227,109,85.34188,85.26214,57.21492,130.22214,125.456116,145.04149,133.44322,push_up
227,110,87.687675,85.94722,57.003544,129.45004,124.39749,142.5771,134.53188,push_up
227,111,82.45535,80.28912,53.873997,126.69591,118.2452,146.4914,142.31218,push_up
227,112,81.850044,75.97497,57.375793,118.94053,110.15278,143.30705,125.18097,push_up
227,113,82.75582,65.373276,50.93946,120.27973,109.09934,145.24527,121.23612,push_up
227,114,79.41784,70.8515,48.00929,127.80199,124.05143,152.25992,137.43454,push_up
227,115,78.870834,69.48026,48.084408,131.90392,130.8039,151.64337,140.53302,push_up
227,116,80.999466,68.8195,49.066425,129.74512,127.71607,151.83476,138.60257,push_up
227,117,78.519966,66.984566,45.994034,124.71936,124.16151,153.8815,142.19713,push_up
227,118,76.784424,66.72702,47.928555,136.65724,138.89935,153.75926,142.24846,push_up
227,119,79.23283,64.76638,48.30037,124.99437,121.416,150.45996,136.72311,push_up
227,120,79.36705,72.70557,46.590424,127.578545,117.44548,153.37216,153.44087,push_up
227,121,76.80145,69.42041,49.613518,124.05068,113.0755,147.91873,133.70491,push_up
227,122,76.417816,72.10854,50.208195,134.25279,129.06487,149.65744,133.95079,push_up
227,123,80.909775,80.341064,55.669228,139.66182,130.22023,147.18114,139.40938,push_up
227,124,87.97519,68.16769,58.385002,140.2487,142.73021,146.9195,136.51689,push_up
227,125,89.311356,67.96464,64.76463,148.75424,151.956,145.18117,133.83307,push_up
227,126,94.93984,78.82637,65.62803,145.84145,154.823,139.19441,131.61829,push_up
227,127,97.64922,82.93445,70.06018,148.47249,163.68457,138.46008,124.09338,push_up
227,128,103.30474,76.05118,69.387505,158.17583,169.44061,144.46567,122.63236,push_up
227,129,104.397995,78.77218,76.210075,141.56166,162.97372,130.35664,90.64232,push_up
227,130,103.71194,82.4233,73.73087,144.74751,166.18907,132.60674,98.27105,push_up
227,136,105.30532,76.70903,68.80511,153.73949,164.64807,131.4249,127.68953,push_up
227,137,112.60597,88.92546,74.7108,147.51091,162.33684,128.67372,127.70653,push_up
227,138,104.94005,92.31341,78.6596,131.74329,155.75267,126.784775,130.05827,push_up
227,139,104.17783,96.08653,65.513054,146.99377,158.48367,131.7413,153.66895,push_up
227,140,104.91267,98.44431,69.18743,142.44183,155.69254,135.5701,137.87279,push_up
227,141,103.72925,85.772446,65.96332,143.39503,157.19923,137.12268,122.773506,push_up
227,142,101.90192,87.83205,68.46025,140.58229,154.71341,138.56047,119.55027,push_up
227,143,99.06786,77.925224,68.559044,142.44211,152.50331,137.9888,123.67527,push_up
227,144,98.734,72.51912,68.90661,137.88266,135.24681,142.84047,123.56022,push_up
227,145,92.08086,82.32664,63.521847,141.52675,152.72945,135.35878,123.88804,push_up
227,146,90.33859,59.015945,59.14908,133.54625,136.21655,136.26283,107.62483,push_up
227,147,88.04366,79.56304,58.581116,133.94041,135.73822,140.8993,114.58424,push_up
227,148,82.79022,76.99757,51.630848,125.716385,132.78601,147.1115,124.49967,push_up
227,149,82.682045,72.29037,54.64548,132.36995,134.53275,146.87854,131.80226,push_up
227,150,81.49563,71.53142,57.375477,124.78863,125.6072,147.59511,131.81802,push_up
227,151,81.530754,62.272785,55.238182,112.02124,107.25904,141.33942,128.63734,push_up
227,152,78.52652,63.231976,54.08643,122.13077,128.18814,148.39168,128.46616,push_up
227,153,79.64153,63.513504,47.623703,113.147064,111.53166,149.0398,138.04515,push_up
227,154,79.35169,69.0286,50.109566,118.90352,120.4721,149.61732,141.63637,push_up
227,155,79.494125,73.49372,53.71611,121.00668,120.590614,149.81967,142.92653,push_up
227,156,85.70164,73.53801,54.99916,102.92038,102.0767,150.31943,137.47404,push_up
227,157,88.60598,64.71651,53.67556,105.86567,102.44541,147.37689,136.74448,push_up
227,158,93.762535,81.42301,56.534824,103.42165,101.498405,147.51323,134.56775,push_up
227,159,93.758514,64.123856,58.12237,102.36342,100.17687,144.92288,114.243225,push_up
227,160,100.76265,55.90284,57.398415,101.93589,87.88216,141.24892,99.97166,push_up
227,161,101.66072,73.550804,62.05299,96.096725,84.13518,142.04976,111.0003,push_up
228,2,41.28815,9.194815,6.264504,179.15349,179.31557,77.57766,163.4131,push_up
228,5,18.894161,10.471137,9.353619,177.89679,175.82913,150.8835,157.45247,push_up
228,6,23.293325,29.613127,7.938697,178.86823,178.31285,142.30316,136.74136,push_up
228,7,95.50886,65.90722,6.9815135,179.06789,178.98682,112.65867,94.89802,push_up
228,8,8.327277,8.596627,10.957074,177.19028,172.99814,167.43918,162.53172,push_up
228,9,28.611769,37.59036,10.192809,178.74289,178.34258,142.65285,137.7656,push_up
228,10,8.406066,9.940516,7.9764643,178.85498,178.7978,155.90572,148.53029,push_up
228,11,51.82264,83.70664,10.720418,174.91747,175.31717,76.15891,90.672264,push_up
228,12,48.869946,84.670074,12.1162405,175.52998,172.6934,90.91748,90.23185,push_up
228,13,58.237152,79.33162,7.967772,173.97214,173.99585,72.89005,82.64967,push_up
228,14,46.73056,59.015842,8.050642,177.67374,177.95213,69.41723,84.601105,push_up
228,15,42.665833,59.073032,7.4608765,177.27422,177.55566,73.33484,89.09011,push_up
228,16,50.168934,63.78892,8.17063,178.07175,177.5289,67.233925,86.261154,push_up
228,17,46.13932,58.14492,9.063537,178.79926,178.51785,62.885635,81.71945,push_up
228,18,46.886665,67.52233,8.465708,177.89085,177.41713,70.15411,84.38281,push_up
228,19,49.50967,69.93354,9.261619,178.65215,179.15096,70.71116,81.41205,push_up
228,20,48.92187,67.085495,10.005296,178.16132,178.85977,69.191345,80.55943,push_up
228,21,53.203053,72.602486,9.441462,177.71483,177.862,76.88029,82.54795,push_up
228,22,59.51378,81.44572,9.486054,177.33559,177.90865,89.46489,91.90444,push_up
228,23,63.866104,84.5374,9.538751,176.55064,177.81528,94.33754,96.566795,push_up
228,24,66.027176,86.40161,8.261798,176.98473,178.32379,95.86177,99.65023,push_up
228,25,60.978424,83.7592,10.055825,179.33676,177.48705,96.25165,101.42606,push_up
228,26,64.86313,85.49654,8.24374,178.6274,178.1307,99.967834,106.43666,push_up
228,27,62.14547,90.114075,8.869244,179.26219,178.48158,98.848045,115.86985,push_up
228,28,57.976734,89.99896,8.214512,177.82568,176.68925,98.14839,121.45506,push_up
228,29,64.45368,97.59158,9.676317,178.308,175.18202,109.25611,132.74248,push_up
228,30,62.821575,90.007164,8.874182,178.35406,176.56583,104.35434,124.79749,push_up
228,31,65.05473,92.843864,9.210595,178.07033,175.69989,111.60831,134.29185,push_up
228,32,73.920456,98.20765,13.291567,176.9073,174.99664,126.46222,144.13463,push_up
228,33,72.83878,97.40689,10.048624,177.95262,176.64444,121.2332,139.64642,push_up
228,34,66.54652,92.449455,9.393207,178.07083,176.64677,115.932594,141.85603,push_up
228,35,70.297646,90.044945,9.45461,177.97957,176.26288,118.66724,140.74724,push_up
228,36,71.99717,97.77165,10.49953,177.27243,176.37566,123.32109,147.14839,push_up
228,37,70.89045,100.852806,12.72039,175.1984,176.3801,123.12609,153.95026,push_up
228,38,74.863304,101.51353,11.96138,176.28262,177.06148,127.688416,152.37448,push_up
228,39,72.25911,101.71129,12.02913,175.81584,177.11389,122.95826,153.8175,push_up
228,40,78.45904,104.698425,13.540888,175.44379,177.03455,134.76527,154.58286,push_up
228,41,77.5928,102.99644,12.4844475,175.26297,177.63966,132.49208,154.9786,push_up
228,42,76.41533,107.52754,15.440147,174.15543,176.21643,134.79433,156.8517,push_up
228,43,81.28569,104.33924,13.405731,174.4283,177.25789,137.56918,155.0439,push_up
228,44,76.11522,103.311455,12.127593,175.38997,177.75719,130.39192,156.39137,push_up
228,45,71.855804,99.86759,12.836117,174.69746,177.35092,125.22032,156.2748,push_up
228,46,69.178955,99.2674,13.443197,174.63533,177.97203,123.01672,158.32489,push_up
228,47,70.98844,99.658585,12.908717,175.29413,177.99513,124.4525,157.17708,push_up
228,48,72.19408,99.99502,13.143342,175.12665,177.88695,124.74567,155.6133,push_up
228,49,73.19375,99.16739,12.731197,175.09738,178.11331,124.90247,152.50085,push_up
228,50,70.40482,98.25264,13.551226,174.36427,178.01799,121.018135,150.38628,push_up
228,51,63.131645,94.87354,11.853663,176.25984,176.9354,113.70435,148.1561,push_up
228,52,62.511383,95.25852,14.803165,175.44572,176.4897,114.92471,144.91232,push_up
228,53,61.315193,94.64276,13.922075,176.37225,177.9137,115.98319,140.6499,push_up
228,54,58.82994,91.805984,10.878839,177.47337,178.4516,98.57347,125.89548,push_up
228,55,53.859932,87.89377,11.342932,177.2702,177.35188,99.48276,127.08326,push_up
228,56,58.7136,93.10759,10.466289,178.12215,177.07248,104.27348,125.877975,push_up
228,57,55.66531,85.11951,7.785606,178.67883,177.43065,92.05451,115.42898,push_up
228,58,54.44888,82.34615,7.106773,178.1542,177.5794,88.57048,111.46146,push_up
228,59,57.854874,81.89513,6.7298636,177.9183,177.94052,90.00189,106.1788,push_up
228,60,70.55997,83.66766,7.8053203,177.56209,177.45308,97.254166,101.27003,push_up
228,61,56.207012,70.00663,7.6794086,177.57005,177.7191,83.6622,94.680244,push_up
228,62,60.041172,73.11324,7.423067,177.40436,177.55783,85.209915,97.88988,push_up
228,63,57.09009,68.591896,9.213965,176.90648,176.36783,79.053825,94.05595,push_up
228,64,49.98451,59.712906,8.852771,179.02762,178.43138,68.77082,93.60321,push_up
228,65,48.631145,61.553074,9.500984,178.0107,177.57472,72.24648,94.52044,push_up
228,66,47.552673,65.480415,8.328573,178.2104,177.05342,71.06954,90.62322,push_up
228,67,47.84948,67.98054,7.9868426,177.7315,176.47018,66.737785,81.29091,push_up
228,68,44.153732,67.970985,7.117806,176.6449,174.15001,61.806816,80.244,push_up
228,69,49.55633,72.15586,7.705992,174.90688,175.35538,68.46445,84.67467,push_up
228,70,47.958984,84.54848,16.564577,177.95175,175.60313,100.16346,99.36209,push_up
228,71,52.721973,77.51811,11.583829,175.7447,175.89195,80.14312,93.18894,push_up
228,72,61.372437,55.37439,2.0988176,179.19496,173.70459,89.38065,39.186253,push_up
228,73,82.22185,94.22648,10.161382,179.20401,179.13997,104.21553,126.3195,push_up
228,74,12.137163,28.451653,4.1443005,179.50227,179.35927,170.12784,114.33791,push_up
228,75,34.89808,67.74044,8.978528,179.3544,179.09302,135.43478,107.66101,push_up
228,76,33.679745,73.07388,13.614017,179.55986,177.63992,131.70258,92.58587,push_up
228,77,34.195194,48.39405,7.8592753,178.01257,176.76715,102.24503,94.16741,push_up
228,78,37.26358,50.643105,8.337411,178.23674,178.09032,100.070656,100.66132,push_up
228,79,27.686426,43.30559,8.056249,178.69688,178.93356,135.32298,117.78989,push_up
228,80,98.202484,102.323296,5.3160706,178.17479,178.47093,108.05125,123.0979,push_up
228,81,4.7020717,28.98838,5.7367845,178.1045,178.19127,164.06712,106.65727,push_up
228,82,4.506152,19.61259,6.266475,179.05476,178.33316,159.9702,120.53969,push_up
228,83,53.547497,72.19835,5.2397766,178.52394,179.48451,65.631615,98.31625,push_up
228,84,17.906818,29.546034,3.4839141,176.51665,178.58513,159.16547,152.14502,push_up
228,90,4.085907,8.5792465,7.3177524,179.57478,177.61623,164.32472,161.19894,push_up
228,96,18.498297,24.583696,5.922582,176.8572,178.47594,152.10085,159.49928,push_up
228,97,26.606136,35.604122,8.846511,178.68358,177.50015,132.8902,127.42259,push_up
228,98,30.632824,54.5725,10.681463,178.0286,177.72987,125.9127,97.431786,push_up
228,99,21.464596,31.335684,6.223811,178.58998,178.00894,137.66571,121.53297,push_up
228,100,28.03941,46.96148,8.676542,178.96844,177.08905,126.49065,96.48988,push_up
228,101,29.596632,45.514336,9.12927,179.14201,177.59123,123.42088,107.97017,push_up
228,102,44.108494,76.935814,13.125232,176.91745,176.34236,95.777725,85.39542,push_up
228,103,38.655754,57.973244,8.176131,177.8494,177.09795,95.155624,86.38354,push_up
228,104,45.9338,56.56776,6.1966615,176.3689,177.36879,91.350746,92.43015,push_up
228,105,43.24756,59.73205,6.380117,176.51573,177.1939,89.00932,85.790016,push_up
228,106,44.846947,60.90424,7.734236,176.514,178.00648,76.527725,87.36133,push_up
228,107,45.85435,61.846798,8.378338,177.34561,176.81099,77.3733,86.74227,push_up
228,108,43.451447,62.398705,8.796606,177.78352,177.71826,68.5578,82.01043,push_up
228,109,43.17855,62.238266,8.243144,177.12634,177.75937,68.37336,84.51067,push_up
228,110,44.22817,61.955414,9.2907715,177.22687,177.85168,71.50364,86.18337,push_up
228,111,48.22533,67.97599,8.573292,177.69292,178.11176,80.51873,87.75391,push_up
228,112,56.526516,79.54495,7.605581,176.28331,178.4264,87.36978,94.63831,push_up
228,113,67.87186,81.501335,9.175924,177.18373,178.86304,103.18174,104.63782,push_up
228,114,69.62149,85.31181,8.067158,176.37581,177.08871,104.96939,107.16244,push_up
228,115,76.72821,87.63076,9.384854,176.43501,177.5409,112.737076,113.2343,push_up
228,116,58.607174,83.69626,7.8650675,176.48775,177.46873,94.62889,112.12498,push_up
228,117,55.319664,87.65758,7.50216,177.48175,177.61139,94.7104,124.86369,push_up
228,118,47.087467,86.826996,7.739183,177.30992,177.37027,89.10288,128.86624,push_up
228,119,53.823895,91.64525,7.664008,177.85423,176.68039,95.58628,139.13176,push_up
228,120,46.380413,87.56468,7.737991,177.46063,175.74149,90.919945,139.55907,push_up
228,121,58.007313,94.81605,7.9867206,177.89252,176.71722,106.33346,157.56815,push_up
228,122,52.031452,92.53105,8.062411,178.11684,176.7728,98.3251,151.0669,push_up
228,123,70.454575,96.151596,10.3688135,178.67116,177.26662,125.91836,164.79823,push_up
228,124,68.66653,94.09955,9.234333,178.43889,176.74863,118.34784,155.1623,push_up
